OBJECTID,STATE,COUNTY,TRACT,TRACT_NO,FIPS,tract_string,statename,countyname,Mean_UHI_2017,Mean_TWI_2014,Carbon_Lbs_Tract,Carbon_Lbs_Acre,Index_UHI_TWI,Shape__Area,Shape__Length
249,41,005,023700,237,41005023700,41005023700,Oregon,Clackamas County,-5.0168987422204,6.45906902509271,484529562.456739,50728.2855012007,-2.78730370437384,1090612544.79541,180853.560116209
250,41,005,020100,201,41005020100,41005020100,Oregon,Clackamas County,-4.61700520252618,6.37504986382182,95345786.3357078,80832.69567268,-2.7443861493425,51380965.2368164,36990.5098925739
251,41,005,020200,202,41005020200,41005020200,Oregon,Clackamas County,-4.34028358924099,6.88527278827587,95309011.4170365,56933.599410799,-2.17211308600339,72921089.0712891,48900.2699469294
252,41,005,020302,203.02,41005020302,41005020302,Oregon,Clackamas County,-1.55166715231334,7.85524318784876,49190166.3992573,57639.5531779791,-0.387557648032171,37174531.515625,27255.2201639765
253,41,067,033200,332,41067033200,41067033200,Oregon,Washington County,1.08223580774853,8.31001008536661,30365640.3733572,13794.3332667991,0.85753560404629,95889168.1376953,51777.0275430572
254,41,067,032800,328,41067032800,41067032800,Oregon,Washington County,0.0369583774016952,8.29069478922441,141533481.162882,8848.62070319052,0.517262949245466,696741096.718262,147525.103449723
255,41,067,032001,320.01,41067032001,41067032001,Oregon,Washington County,-0.423318857349263,8.17477377042732,77170831.5120983,37601.7383849675,0.264885454346187,89399085.3452148,68642.8328753494
256,41,005,020404,204.04,41005020404,41005020404,Oregon,Clackamas County,-4.31888512740404,6.11377364164075,45302565.7551616,49066.4061880478,-2.90201825177247,40218545.4414063,35045.4136571608
257,41,005,020501,205.01,41005020501,41005020501,Oregon,Clackamas County,-4.7444673485804,6.25195650353566,213646222.366461,66120.0872643209,-2.90113906658157,140750393.480469,57825.113026838
258,41,005,020504,205.04,41005020504,41005020504,Oregon,Clackamas County,-3.36594016176392,5.99225379080919,71749122.2421331,44810.6690496821,-2.72461910747023,69746590.4780273,44446.0890808286
259,41,005,020600,206,41005020600,41005020600,Oregon,Clackamas County,-1.99804447174608,6.27649826447247,89104733.7108098,51335.5572900282,-2.03210606145473,75608446.6220703,37868.1639120523
260,41,005,020700,207,41005020700,41005020700,Oregon,Clackamas County,-1.80291914741252,7.09792897108,31968357.3312863,34893.0464786077,-1.18786871016018,39908853.5224609,37505.4784826837
261,41,067,031504,315.04,41067031504,41067031504,Oregon,Washington County,2.0325360916279,7.80881155513176,20479610.6305127,21333.0979868538,0.671669102975404,41817261.0795898,31049.8785884258
262,41,067,031611,316.11,41067031611,41067031611,Oregon,Washington County,2.90443982189487,7.69650386922841,25270198.6649418,23542.4660708824,0.832910383802926,46756771.8945313,31967.9913431387
263,41,067,031705,317.05,41067031705,41067031705,Oregon,Washington County,3.47605669310661,7.50120602892361,11069051.5110455,27079.2115080828,0.82247078931651,17805829.6396484,19640.3566241449
264,41,067,031610,316.1,41067031610,41067031610,Oregon,Washington County,4.22643279050542,8.13113889551313,16406012.3549117,23646.013720784,1.65485711797882,30222676.2006836,26837.1663891468
265,41,067,031511,315.11,41067031511,41067031511,Oregon,Washington County,3.2885858854895,7.5765392126039,8931625.38211739,22327.1289465947,0.836664872897021,17425507.3959961,18652.615713988
266,41,067,031612,316.12,41067031612,41067031612,Oregon,Washington County,3.07541102431427,7.56009991347019,7380074.82559499,28441.6186316121,0.755336401450617,11303014.1103516,15450.2609023961
267,41,005,023100,231,41005023100,41005023100,Oregon,Clackamas County,-5.40514750075474,6.76136567627198,1134390206.06764,57741.0903545626,-2.61826241349828,1057453650.69336,158088.478099749
268,41,067,031403,314.03,41067031403,41067031403,Oregon,Washington County,1.3917589177601,8.32110923754446,18869235.8651634,29785.4679010247,0.963431194884333,27595464.168457,23748.1563768592
269,41,067,032103,321.03,41067032103,41067032103,Oregon,Washington County,-2.59040069783388,7.19025924428482,179254651.037333,42999.987493948,-1.34218794972709,181657111.769531,79188.7883220246
270,41,005,020800,208,41005020800,41005020800,Oregon,Clackamas County,1.15050525113927,7.69177527426081,26955988.1199368,25404.1172992203,0.288371903564739,46220960.5961914,34162.3417613425
271,41,005,020900,209,41005020900,41005020900,Oregon,Clackamas County,0.885997049677396,7.34936743992603,13963865.5438834,32018.7107336028,-0.119939985409859,18997201.8535156,19879.4366308008
272,41,005,021000,210,41005021000,41005021000,Oregon,Clackamas County,1.36189377847558,8.1877822637993,18744435.8657875,30851.5413490719,0.826958447769672,26465696.2026367,21284.7149252612
273,41,005,021100,211,41005021100,41005021100,Oregon,Clackamas County,2.03905032567011,7.57097508352529,17552426.8446854,28646.3692001974,0.446629769282506,26690419.9702148,24592.2149775478
274,41,005,021200,212,41005021200,41005021200,Oregon,Clackamas County,-0.755718801960801,6.9010784214252,17785325.5207604,31480.7124867108,-1.05336166890802,24609629.9023438,23693.8198315488
275,41,005,021500,215,41005021500,41005021500,Oregon,Clackamas County,1.61987581503287,8.29893539545781,49216265.577608,32250.8763163505,1.01249908523991,66474480.4804688,42106.7619783015
276,41,067,030300,303,41067030300,41067030300,Oregon,Washington County,-1.34504424813625,6.51510067814214,39297412.2643024,48744.247588373,-1.6032755560756,35117888.5932617,27285.0558284236
277,41,067,030401,304.01,41067030401,41067030401,Oregon,Washington County,3.54384652004893,8.09784082025814,26175613.354162,25585.6154092987,1.41290625357233,44564477.5932617,32630.2376795463
278,41,067,030402,304.02,41067030402,41067030402,Oregon,Washington County,-1.13059138367885,7.40240192836952,31259495.7758038,41999.2332151924,-0.69020561464304,32421150.5737305,25718.0229923809
279,41,067,030501,305.01,41067030501,41067030501,Oregon,Washington County,-0.345672693112954,7.31072547859806,34591262.9801,39280.7506210041,-0.536051304827112,38359634.4716797,26100.9811218789
280,41,067,030600,306,41067030600,41067030600,Oregon,Washington County,0.195128000017935,7.06490318130076,31875001.9016344,41600.9064579452,-0.604210979900401,33376073.3950195,24645.5099848939
281,41,067,031300,313,41067031300,41067031300,Oregon,Washington County,3.09343715986076,8.33380342371223,23452348.6265611,25446.8124235544,1.49948447477716,40145860.5268555,29803.4874093134
282,41,005,021601,216.01,41005021601,41005021601,Oregon,Clackamas County,2.97532542489043,8.59151552588668,11877692.735791,19238.0309816955,1.70913750810373,26894240.387207,21372.274436417
283,41,067,032005,320.05,41067032005,41067032005,Oregon,Washington County,3.57801827641729,7.88835999763797,16834140.6370432,20949.2436577233,1.22345153823575,35003415.1743164,29552.1207487097
284,41,067,030806,308.06,41067030806,41067030806,Oregon,Washington County,2.68636597668961,8.04638247301193,14336950.4397006,25360.9531256087,1.09977036211518,24625158.1220703,22000.3296372957
285,41,067,032607,326.07,41067032607,41067032607,Oregon,Washington County,5.12139737105858,8.2503307091897,12789488.9198342,8229.57497052647,2.0441942562919,67696092.4472656,39643.7578112095
286,41,067,032609,326.09,41067032609,41067032609,Oregon,Washington County,3.17451415229682,8.63073586078751,6749637.8010744,19104.9313339491,1.80790712745392,15389439.6298828,18789.0533847565
287,41,067,033101,331.01,41067033101,41067033101,Oregon,Washington County,-0.245716136494191,8.47159927052398,24152326.9169441,15561.8958083527,0.602925632598309,67605852.4980469,40542.0794690904
288,41,067,033102,331.02,41067033102,41067033102,Oregon,Washington County,0.245087758861895,9.39350220356359,35834435.8447557,19101.9381363406,1.6341138498392,81716725.6772461,79285.7765583298
289,41,067,032901,329.01,41067032901,41067032901,Oregon,Washington County,0.929893320135047,8.22255885007421,51200269.0130041,18007.4502325327,0.727147120623657,123853372.432617,74409.8966017274
290,41,005,022103,221.03,41005022103,41005022103,Oregon,Clackamas County,0.241178393450861,7.12404682596567,36401897.5483802,39771.5804313076,-0.533572282976299,39869334.9765625,28597.3450652493
291,41,005,020304,203.04,41005020304,41005020304,Oregon,Clackamas County,-0.710137065550902,7.90100184196077,29188663.7696057,48480.9664179973,-0.0847738715460811,26225922.1367188,21009.0008825432
292,41,005,024100,241,41005024100,41005024100,Oregon,Clackamas County,,,,,,2944374436.07642,282130.4373752
293,41,005,023500,235,41005023500,41005023500,Oregon,Clackamas County,-5.86991515804908,6.7385676664701,329939819.98445,63772.9819237064,-2.78312477747913,1021134651.9873,204073.285073549
294,41,005,020303,203.03,41005020303,41005020303,Oregon,Clackamas County,-2.04644113079744,6.14529868033984,33554553.5928885,58596.6872731908,-2.17225367383373,24944006.9018555,22254.9736208711
295,41,005,021801,218.01,41005021801,41005021801,Oregon,Clackamas County,-0.552413362556084,7.00716636910317,40294743.6991643,43461.5031089767,-0.889490940449262,40386058.5957031,27150.6236453379
296,41,005,021802,218.02,41005021802,41005021802,Oregon,Clackamas County,2.39937441253662,7.83167402514287,11799332.3897889,26589.792911391,0.806441230650583,19329930.8237305,20198.6691729471
297,41,005,020503,205.03,41005020503,41005020503,Oregon,Clackamas County,-4.58791569969206,6.10218674167231,34792094.8296065,59404.0694031135,-2.99591208468338,25512451.7143555,22906.468871578
298,41,005,023201,232.01,41005023201,41005023201,Oregon,Clackamas County,-5.44093428901438,6.50473965296734,359646108.156523,55205.7712325698,-2.87426294795546,283777985.05127,67305.7006462995
299,41,005,023600,236,41005023600,41005023600,Oregon,Clackamas County,-7.6506667476961,5.85433496323012,4786826.36421272,49339.7674670832,-4.17551804874089,1345483677.05322,222378.080758488
300,41,067,032406,324.06,41067032406,41067032406,Oregon,Washington County,3.82623124793591,7.93476060688112,20600049.5255117,21725.1799729883,1.34416986733802,41304056.0449219,33837.0044105049
301,41,067,032200,322,41067032200,41067032200,Oregon,Washington County,-4.19934974293057,6.43630737543951,1151292407.99045,54432.6438207484,-2.55731484488444,921580188.523926,205365.357597776
302,41,067,032300,323,41067032300,41067032300,Oregon,Washington County,-1.28044401337512,7.80538149003794,309861150.340957,25472.3237743695,-0.351649204709451,529890801.330566,156608.528479451
303,41,067,032603,326.03,41067032603,41067032603,Oregon,Washington County,-0.135557042817013,8.23922843815075,99929881.5334665,22623.3963142939,0.415015485677435,192409002.274902,84106.5374832005
304,41,067,032404,324.04,41067032404,41067032404,Oregon,Washington County,1.7041068925235,8.16638531218738,37432665.1711286,40877.2297543816,0.911897421880703,39889363.9418945,28283.8989033966
305,41,067,032503,325.03,41067032503,41067032503,Oregon,Washington County,0.421434934759624,8.13241696363293,25818134.3928414,27222.5081016099,0.484544424962873,41312791.5356445,39817.3190211533
306,41,005,020401,204.01,41005020401,41005020401,Oregon,Clackamas County,-2.27190898194077,8.07738788669868,62235775.2293714,62790.884108646,-0.397249934742216,43174898.3540039,31126.9164686517
307,41,067,031606,316.06,41067031606,41067031606,Oregon,Washington County,2.25123578756004,7.93851749129639,19988656.1814957,33136.7777027355,0.862825977545293,26276114.2231445,22385.8119746629
308,41,067,031613,316.13,41067031613,41067031613,Oregon,Washington County,0.22221939955805,8.23471674432514,59357746.3125762,51703.9068974387,0.520865418145949,50008273.2851563,37578.4205542909
309,41,005,022500,225,41005022500,41005022500,Oregon,Clackamas County,-2.10832385346473,6.42492197026214,85862092.0618282,59887.9619082347,-1.92437111024379,62452488.8745117,46371.9826632782
310,41,005,022901,229.01,41005022901,41005022901,Oregon,Clackamas County,-2.10362200866699,7.43299168265014,159883572.405624,28278.6553374555,-0.960593284555524,267317675.547363,90415.8522482693
311,41,005,022702,227.02,41005022702,41005022702,Oregon,Clackamas County,-4.00162631985838,6.4855678548373,651207805.966784,49580.4529265491,-2.449411793717,572132904.074707,118395.394213157
312,41,005,023202,232.02,41005023202,41005023202,Oregon,Clackamas County,-4.62904290709277,6.55477752937036,322550506.867551,57829.3518541468,-2.5765196662111,242961365.693848,72762.6083915338
313,41,005,021700,217,41005021700,41005021700,Oregon,Clackamas County,-0.219807700957021,8.03965052184838,46222330.3990468,37679.3373106666,0.198552898020477,53436302.0649414,41644.3531033204
314,41,005,021900,219,41005021900,41005021900,Oregon,Clackamas County,2.99561105232328,8.57685269714267,9082431.99220568,23904.2955205155,1.70138578749053,16550610.4296875,19154.3463234253
315,41,005,022000,220,41005022000,41005022000,Oregon,Clackamas County,2.12653334931539,7.14297994344768,29133414.5749993,32664.784785169,0.0649896484459354,38850750.1518555,30764.5247923737
316,41,005,021400,214,41005021400,41005021400,Oregon,Clackamas County,-0.852075698262787,6.8794848201648,36945241.8375558,44859.1524122447,-1.10364312322094,35875277.5478516,37068.6021418987
317,41,067,031706,317.06,41067031706,41067031706,Oregon,Washington County,2.19531731029133,8.07848982294077,10772053.1740124,26563.5729906086,0.97923037224976,17664437.40625,19250.4237305703
318,41,067,031703,317.03,41067031703,41067031703,Oregon,Washington County,4.18490338998599,7.79166825351819,12572392.7953189,20958.0514049957,1.31800279606397,26130929.6010742,22174.9809138431
319,41,067,031704,317.04,41067031704,41067031704,Oregon,Washington County,2.58079621426099,7.56421236411167,23054984.5301145,29944.4776242783,0.606973744923688,33537903.4482422,23655.2751037426
320,41,067,031804,318.04,41067031804,41067031804,Oregon,Washington County,-2.86620277251556,6.33811383828483,102406514.437415,43027.758288659,-2.24058618870184,103673242.627441,54334.9815391249
321,41,067,030200,302,41067030200,41067030200,Oregon,Washington County,-0.694517287320361,6.67309270537247,56457347.3529504,48304.1793677909,-1.25215937032023,50912401.0429688,39261.4850372135
322,41,067,030801,308.01,41067030801,41067030801,Oregon,Washington County,1.1931356780991,7.60817154765429,31548956.9357326,34613.0755025742,0.22168717886015,39703850.8447266,29581.9019476229
323,41,067,031911,319.11,41067031911,41067031911,Oregon,Washington County,2.29831394610014,7.62577491157625,12941269.4795154,25785.4955286323,0.578768635148711,21861966.0249023,18523.6821215194
324,41,067,031907,319.07,41067031907,41067031907,Oregon,Washington County,0.777842673392514,7.9377704470396,40769010.8664149,34038.5341275488,0.408465183943243,52173160.1757813,51444.7562418337
325,41,067,031908,319.08,41067031908,41067031908,Oregon,Washington County,-1.5954334217199,6.82628405758938,104792102.869864,39655.0391444569,-1.38330473633052,115111308.647949,73543.6140594222
326,41,005,023800,238,41005023800,41005023800,Oregon,Clackamas County,-2.75681294770727,8.17158759100348,36526637.1449686,31249.7313658583,-0.456623000374235,2138477634.78418,258415.515670676
327,41,005,980000,9800,41005980000,41005980000,Oregon,Clackamas County,,,,,,17444566351.1838,783939.281201976
328,41,067,031005,310.05,41067031005,41067031005,Oregon,Washington County,4.15801778281315,7.85501067928927,13346329.9300239,23602.1058347958,1.37019326622579,24631957.0004883,19860.5557829499
329,41,067,030900,309,41067030900,41067030900,Oregon,Washington County,3.58918152216291,7.77384223729943,19589553.1191386,23160.5710339377,1.11756692517839,36843686.9423828,26222.5488277623
330,41,005,021300,213,41005021300,41005021300,Oregon,Clackamas County,-0.758221200520961,7.62162188678228,35776170.9690787,39401.2965041733,-0.366282183374797,39552247.0898438,30931.5071670423
331,41,005,023300,233,41005023300,41005023300,Oregon,Clackamas County,-4.34289403673473,6.8099873524604,461981313.239268,46947.3528406122,-2.24478630435879,428648310.095215,96919.1257124678
332,41,005,023401,234.01,41005023401,41005023401,Oregon,Clackamas County,-4.47310354750349,6.79414853382461,537180463.789186,44519.8910326035,-2.29999707817565,525637530.358887,126941.80374413
333,41,005,021602,216.02,41005021602,41005021602,Oregon,Clackamas County,2.32230759972501,8.24531270612957,13896687.1304668,21395.965707604,1.1775833737404,28292231.4467773,21311.7444135299
334,41,005,022101,221.01,41005022101,41005022101,Oregon,Clackamas County,2.61486518369941,7.96187925672039,20553668.5896403,25367.8403272986,0.997086739950402,35293413.9658203,32443.4872920602
335,41,005,022201,222.01,41005022201,41005022201,Oregon,Clackamas County,5.5252826975554,8.19874190817709,6006146.19325721,11936.172585507,2.11929973961006,21918893.6665039,26156.9062689193
336,41,005,022602,226.02,41005022602,41005022602,Oregon,Clackamas County,-4.81079042050294,6.58605880636243,174333079.320542,55240.3122924754,-2.60261654136459,137471126.980469,59897.1096811907
337,41,005,022400,224,41005022400,41005022400,Oregon,Clackamas County,0.0682680075611675,7.06282817745238,29025259.9887357,38250.3469545936,-0.645251156294014,33054344.9516602,34533.879143563
338,41,067,031404,314.04,41067031404,41067031404,Oregon,Washington County,2.42440488619172,7.08388605632,17019733.9320542,28515.3872339718,0.100289657441412,25999279.3105469,26601.8457959898
339,41,067,031402,314.02,41067031402,41067031402,Oregon,Washington County,2.73860580431073,9.07568311263719,35688368.7244471,34880.4552444896,2.0984524148575,44568946.9423828,30945.7302545967
340,41,067,031100,311,41067031100,41067031100,Oregon,Washington County,3.59205258864295,8.1138931377275,5002918.65881651,22322.6109818185,1.44307254103384,9762617.47998047,13269.662668882
341,41,067,031806,318.06,41067031806,41067031806,Oregon,Washington County,1.12208124723523,6.60248940506599,25277903.0000244,40837.9904517247,-0.760240915845579,26962769.5078125,28524.7321527321
342,41,067,031807,318.07,41067031807,41067031807,Oregon,Washington County,-0.367151432237683,7.12110827751488,23075068.1168198,57422.0611587851,-0.723678085003246,17504593.4970703,24183.6991554635
343,41,067,031904,319.04,41067031904,41067031904,Oregon,Washington County,0.220299181029119,6.71882144400174,18145885.0751332,40724.18573427,-0.926839777161472,19409464.9711914,18283.0824225002
344,41,067,031006,310.06,41067031006,41067031006,Oregon,Washington County,1.96979772376894,7.86558840583387,19607992.8527744,27757.520150426,0.706553081167059,30770906.737793,24694.4903279946
345,41,005,022206,222.06,41005022206,41005022206,Oregon,Clackamas County,-2.27313816037952,5.98326243194074,69596505.0605928,47760.5919937977,-2.39673624861719,63475414.8022461,33633.4633548636
346,41,005,022205,222.05,41005022205,41005022205,Oregon,Clackamas County,1.02719104144318,6.85811634838666,17167374.9179207,27782.7254418007,-0.54542868088371,26916392.8066406,31433.7393335815
347,41,005,022208,222.08,41005022208,41005022208,Oregon,Clackamas County,-4.04359548141896,6.34694898894303,165730564.199485,58757.1397103984,-2.59466306736118,122865450.821289,55165.0916531186
348,41,005,022207,222.07,41005022207,41005022207,Oregon,Clackamas County,-0.893042627011344,6.35319493486786,36714238.8419313,36666.2858543431,-1.61866688256929,43616963.5537109,26721.9385489473
349,41,067,032604,326.04,41067032604,41067032604,Oregon,Washington County,2.20983598514167,8.15457857613545,19908979.7669094,25575.597601574,1.05633692035884,33908691.4702148,37901.8193858708
350,41,067,033000,330,41067033000,41067033000,Oregon,Washington County,-2.92332991874308,7.15624676205048,1278700793.31102,35434.9571796075,-1.47716379606591,1619293275.88086,298404.868874576
351,41,067,033400,334,41067033400,41067033400,Oregon,Washington County,-1.91302442945547,7.73926858747895,91152669.0675514,34991.2866663591,-0.609529516102377,2102039576.96777,243047.525349002
352,41,067,033500,335,41067033500,41067033500,Oregon,Washington County,-3.61962133352966,7.57733020048566,226609032.550241,43740.8674370328,-1.2895697019943,2757945408.45166,318472.433111086
353,41,067,033600,336,41067033600,41067033600,Oregon,Washington County,-5.21285325462268,5.87795221767552,300187624.44378,58684.1894380229,-3.40238631700414,4242338345.98145,354836.873856901
354,41,005,022301,223.01,41005022301,41005022301,Oregon,Clackamas County,-4.74756760080083,6.74217789598671,275666717.383457,56649.6320679846,-2.43411523295227,211970321.44873,87485.5098757102
355,41,005,022302,223.02,41005022302,41005022302,Oregon,Clackamas County,-6.16390340938512,6.32331600809829,338513870.924296,73845.3690848054,-3.27005202374681,199682966.47998,74621.6903716875
356,41,005,022606,226.06,41005022606,41005022606,Oregon,Clackamas County,-2.1162999937619,6.88743351932758,60881442.9500476,46106.578693949,-1.4853010826644,57518805.2456055,41036.5875873185
357,41,067,031200,312,41067031200,41067031200,Oregon,Washington County,3.9703915481862,7.92840676949644,13259009.9353511,23002.9465206465,1.38249029394296,25108192.215332,21752.7024772574
358,41,067,031507,315.07,41067031507,41067031507,Oregon,Washington County,1.57494955199142,7.6075703833469,23599093.9857049,28560.7521922103,0.338671167296258,35992623.6694336,29866.9569125053
359,41,067,031508,315.08,41067031508,41067031508,Oregon,Washington County,-1.4767333942132,6.27448079574268,46366443.3563282,41240.2719535939,-1.8735238816185,48974508.0126953,30672.5229828684
360,41,067,030502,305.02,41067030502,41067030502,Oregon,Washington County,-1.11916980171723,6.99047578915721,24974497.4406966,51067.8485475542,-1.07992463663275,21302816.0844727,24851.0560289718
361,41,067,032902,329.02,41067032902,41067032902,Oregon,Washington County,-0.41368314624365,8.864513563186,55023695.2561097,14649.8717577701,0.926296175511872,163607704.045898,96537.2552569502
362,53,011,040511,405.11,53011040511,53011040511,Washington,Clark County,,,,,,927500401.639648,181745.747597153
363,53,011,040101,401.01,53011040101,53011040101,Washington,Clark County,,,,,,3774338834.17822,348353.105001887
364,53,011,040302,403.02,53011040302,53011040302,Washington,Clark County,,,,,,701235378.907227,136219.522486744
365,41,067,030803,308.03,41067030803,41067030803,Oregon,Washington County,3.49726512679288,7.3813256244391,12919250.2994673,24284.5322384465,0.714559698067795,23173700.6367188,25046.9805666573
366,41,067,031506,315.06,41067031506,41067031506,Oregon,Washington County,1.63031965108596,7.87871084489813,13510337.1044366,29095.4183769852,0.614557137791996,20226903.3007813,19410.9363180652
367,41,005,022605,226.05,41005022605,41005022605,Oregon,Clackamas County,-1.72890577464764,6.9810563736134,73540935.0095741,47183.6003980689,-1.27665018986545,67893139.078125,42603.3185275262
368,41,005,022603,226.03,41005022603,41005022603,Oregon,Clackamas County,1.24927388174685,7.51069348064799,19737505.6721705,21403.4115634889,0.145916591680127,40169560.4682617,31258.3258401726
369,41,005,022707,227.07,41005022707,41005022707,Oregon,Clackamas County,-1.03039139429097,7.72644138813352,149343900.925231,35124.2338410835,-0.350018037375033,185211712.717773,77434.4716164761
370,41,005,022710,227.1,41005022710,41005022710,Oregon,Clackamas County,-2.57300342262644,7.36912004141521,44968533.4657473,59440.4073872385,-1.1660861736381,32954502.9023438,30539.449546741
371,41,005,024400,244,41005024400,41005024400,Oregon,Clackamas County,0.482446396553281,7.52812298792599,47897848.9308889,32932.3960731112,-0.0735456660588693,63354942.375,32526.5097771734
372,41,005,022906,229.06,41005022906,41005022906,Oregon,Clackamas County,1.22196933180437,8.6110263917638,12102407.7005323,20717.7850057941,1.18791677121557,29613827.7602539,24291.9911763735
373,41,067,030700,307,41067030700,41067030700,Oregon,Washington County,3.19176777087147,7.38865344739119,20060526.9316472,21721.0938094265,0.627494489908869,40229854.340332,28386.48539051
374,53,011,041007,410.07,53011041007,53011041007,Washington,Clark County,,,,,,21163021.5708008,21291.9988951227
375,53,011,041600,416,53011041600,53011041600,Washington,Clark County,,,,,,29860992.8295898,30425.963523089
376,41,067,031910,319.1,41067031910,41067031910,Oregon,Washington County,0.0428875682118175,6.03984026227238,48142591.9698686,47483.508918203,-1.62963709274745,44164618.543457,38593.7017796522
377,41,067,030805,308.05,41067030805,41067030805,Oregon,Washington County,0.188983809145733,7.82920995969472,21577171.0248184,37614.5390333898,0.123524845363855,24987716.7587891,28466.7812982498
378,41,005,022800,228,41005022800,41005022800,Oregon,Clackamas County,-1.97435569274091,8.57726706025229,246239424.960442,31091.4509863952,0.171562639157607,406793929.776367,125483.798545692
379,41,005,020505,205.05,41005020505,41005020505,Oregon,Clackamas County,-4.49001547785634,7.06525802898675,63822177.9200087,64721.7370862913,-2.04639581066402,42954560.253418,35973.1841137719
380,41,005,020403,204.03,41005020403,41005020403,Oregon,Clackamas County,-5.43081426162089,6.22128992217768,75838285.920508,75333.5653017689,-3.14173571300857,43851838.2714844,34279.0186787971
381,41,005,022107,221.07,41005022107,41005022107,Oregon,Clackamas County,-1.20763253518104,7.71969749538624,59229025.6403112,52353.2235697458,-0.411027269723089,49280939.9526367,36134.5177650496
382,41,005,022105,221.05,41005022105,41005022105,Oregon,Clackamas County,1.49377624697254,7.39353789712947,41641541.6198233,36708.423346278,0.10935735868084,49413871.5664063,33552.328627945
383,41,005,022108,221.08,41005022108,41005022108,Oregon,Clackamas County,2.77726775512543,8.19579211205104,39068650.5050871,21614.0829344172,1.27038881230119,78737099.1655273,67682.8094639066
384,41,067,031003,310.03,41067031003,41067031003,Oregon,Washington County,1.16376001102801,6.67194287577993,36367413.615829,45383.3068106894,-0.68110617957144,34906322.5302734,27617.1436832982
385,41,067,031004,310.04,41067031004,41067031004,Oregon,Washington County,1.76838106885012,7.07799634656637,23541976.7915245,33397.8670137747,-0.107318054926707,30705205.7236328,24242.2305082327
386,41,067,031813,318.13,41067031813,41067031813,Oregon,Washington County,-2.3029496016298,6.18712944396827,58822516.2238943,51994.0869956766,-2.2112981150361,49280767.0654297,32037.9062959494
387,53,011,041008,410.08,53011041008,53011041008,Washington,Clark County,,,,,,27777254.8022461,22505.5436655356
388,53,011,041003,410.03,53011041003,53011041003,Washington,Clark County,,,,,,36773842.9189453,29900.8256562029
389,53,011,041005,410.05,53011041005,53011041005,Washington,Clark County,3.66468874519809,8.60704217603223,9362628.37997765,5651.98925894988,1.93620990463782,630777657.927734,148773.393397226
390,41,005,022708,227.08,41005022708,41005022708,Oregon,Clackamas County,-3.82430313713892,6.18743465945464,448859715.91679,57321.2244355114,-2.67942107864232,341313137.688477,100968.061119873
391,53,011,041325,413.25,53011041325,53011041325,Washington,Clark County,-0.75428838431062,6.5106058083615,36830285.9141493,27310.0956322874,-1.42567679525919,61825301.0209961,39117.5890949887
392,53,011,041201,412.01,53011041201,53011041201,Washington,Clark County,-0.299497918331864,7.12300946345872,43678079.5281299,39015.384260057,-0.701033108912623,48802411.7543945,33965.7468524842
393,53,011,041203,412.03,53011041203,53011041203,Washington,Clark County,,,,,,42041792.269043,31574.7900233908
394,53,011,041206,412.06,53011041206,53011041206,Washington,Clark County,5.49104034423828,7.57724533829035,12618.1494186068,2355.60475359144,1.515459597567,33352487.0444336,25116.1287806588
395,53,011,041318,413.18,53011041318,53011041318,Washington,Clark County,3.90900525429266,8.65910460717148,479123.661809101,15449.6716771406,2.06113346542939,37352461.4770508,31081.9496767389
396,53,011,041321,413.21,53011041321,53011041321,Washington,Clark County,,,,,,43029962.5864258,32158.7536628574
397,53,011,041309,413.09,53011041309,53011041309,Washington,Clark County,-1.26977184967345,6.62673078508602,32135077.6470542,47203.9524152424,-1.47353463109345,32271416.4692383,29006.8983440081
398,53,011,041310,413.1,53011041310,53011041310,Washington,Clark County,0.684772878395687,6.49854517596702,24263145.4002706,24290.156577024,-0.994113092293754,44215644.7128906,35895.5032875113
399,53,011,041700,417,53011041700,53011041700,Washington,Clark County,,,,,,12197326.3173828,17310.3025069548
400,53,011,041800,418,53011041800,53011041800,Washington,Clark County,,,,,,16143872.5083008,16382.7234318851
401,53,011,041900,419,53011041900,53011041900,Washington,Clark County,,,,,,12659732.9350586,19261.6713551753
402,53,011,040905,409.05,53011040905,53011040905,Washington,Clark County,,,,,,283839654.695801,81410.4405196687
403,53,011,040908,409.08,53011040908,53011040908,Washington,Clark County,,,,,,47191987.6328125,29936.3053332781
404,53,011,040803,408.03,53011040803,53011040803,Washington,Clark County,,,,,,40596448.5405273,28356.1156638699
405,53,011,040907,409.07,53011040907,53011040907,Washington,Clark County,,,,,,62582705.0615234,39256.0604779234
406,53,011,041110,411.1,53011041110,53011041110,Washington,Clark County,,,,,,33360298.3637695,26723.8905444281
407,53,011,040409,404.09,53011040409,53011040409,Washington,Clark County,,,,,,89122629.3330078,45302.6913523718
408,53,011,040904,409.04,53011040904,53011040904,Washington,Clark County,,,,,,45428751.0537109,34880.8403725868
409,53,011,040909,409.09,53011040909,53011040909,Washington,Clark County,,,,,,45398558.7749023,42373.1943741266
410,53,011,040710,407.1,53011040710,53011040710,Washington,Clark County,,,,,,300004461.216797,78390.6569455348
411,53,011,040709,407.09,53011040709,53011040709,Washington,Clark County,,,,,,125172839.304688,59795.8989670551
412,53,011,041105,411.05,53011041105,53011041105,Washington,Clark County,,,,,,49556111.793457,31208.3459416293
413,53,011,041107,411.07,53011041107,53011041107,Washington,Clark County,,,,,,21868578.8505859,19283.6676342863
